0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
3.38,4,2.13,3.5,1.5,1.63,3.63,2,-1.88,-4.88,-0.75,-0.37,3.5,-4,-2.13,0.12,-6.25,-4,-6.88,-7,-2.88,-3,0.37,1.75,3,2.5,1.37,2.25,5.13,2,5.13,6,-10.13,-15,-7.5,-8.5,0.502067039
3.25,3.88,2.25,3.38,1.63,1.75,3.5,2.13,-1.88,-5,-0.88,0,2.88,-3.75,-2.25,-0.25,-6,-4.13,-7,-6.88,-3.13,-3.25,0.63,1.75,3,3.13,1.12,2.5,5.25,1.63,5.25,-10.5,-9.5,-13.25,-15.25,21.62,0.563293002
3.38,4.13,2.25,3.38,1.63,1.37,3.5,2.13,-1.88,-4.63,-0.63,0,2,-3.75,-2.63,-5.63,-6.13,-4.38,-7.13,-6.88,-3.13,-2.75,0.5,1.25,3.25,3,1.75,2.63,4.88,1.75,5.25,-4.75,-16.75,-10.75,32.25,4.25,0.634900061
3.38,4,2.25,3.25,1.5,1.5,3.5,2.13,-1.75,-4.88,-0.37,-0.37,2,-3.63,-2.25,1.88,-6.13,-4.38,-7.13,-6.88,-2.63,-3.5,0,1.75,3,3.5,1.5,2.13,5.13,1.88,5.25,-28.12,-4.13,38,4.13,-15.25,0.709072377
3.38,3.88,2.25,3.25,1.5,1.63,3.5,2.25,-1.75,-4.75,-0.75,-0.25,1,-4,-2.38,4.5,-6,-4.5,-7.13,-6.63,-3.25,-3.25,0.5,1.63,3.75,3.38,0.75,2.25,5,1.75,5.5,-9.38,12.38,-5,0.5,0,0.779094902
3.38,4.25,2.13,3.38,1.5,1.5,3.63,2.25,-1.88,-4.75,-0.63,-0.37,2.38,-4,-2.25,0.37,-6.13,-4.13,-6.75,-7.13,-3,-3,0.37,2.13,3.25,2.63,1.25,2.38,5,2,5.25,20,-5.63,-15.25,0.88,-15.63,0.840573684
3.25,3.75,2.25,3.38,1.63,1.63,3.63,2,-1.88,-5,-0.88,-0.25,3.5,-3.63,-2.5,-0.12,-5.88,-4.13,-7.25,-6.88,-3,-3.13,0.75,1.88,2.75,3,1.12,2.13,5.25,2,5,-5.38,-10.13,-8.75,-24.87,-4.5,0.891330562
3.25,4,2.25,3.38,1.63,1.5,3.38,2.13,-1.75,-4.88,-0.75,0,1.12,-3.88,-2.13,-10.25,-5.88,-4.5,-7.13,-7,-3.13,-2.63,0.63,1.37,3.25,3,1.12,2.5,5.13,1.5,5.38,1.12,10,-16,2.13,7.38,0.930774716
3.38,4,2.25,3.38,1.5,1.37,3.63,2.13,-1.88,-4.75,-0.37,-0.12,2,-3.88,-2,-8.63,-6.13,-4.38,-7.13,-7.13,-2.75,-3,0,1.63,3.25,3,1.63,2.38,4.63,1.88,5.38,-1.63,-4.13,3.25,6.5,0.12,0.959284191
3.38,3.88,2.25,3.25,1.5,1.75,3.5,2.13,-1.75,-5,-0.5,-0.37,2.38,-3.5,-2.13,-0.37,-6.13,-4.38,-7.25,-6.75,-3,-3.38,0.37,1.37,3.25,3.25,1.25,2.13,5,1.63,5.25,-9.75,12.38,6.5,-10,-9.38,0.977766412
3.38,4,2.25,3.38,1.63,1.37,3.63,2.13,-2,-5,-0.63,-0.12,1.88,-3.63,-2.5,-0.12,-6.13,-4.38,-6.75,-6.88,-3.38,-3.25,0.25,1.5,3.5,3,1.12,2.38,4.88,2,5.25,11.5,4.75,-16.12,-5.38,2.63,0.987398488
