0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
-3.75,-3.38,-1.75,-2.88,-1.37,-0.5,-1.88,-1.12,1.75,1.5,-0.12,0.25,1.5,2,2.25,1.88,3,3,3.5,3.38,2.25,1.5,0,-0.88,-0.63,-0.63,-0.75,-1.12,-2.63,-1.25,-2.13,-9.38,26.87,5.75,-10.13,-10.5,0.42454786
-3.63,-3.25,-1.88,-2.75,-1.25,-0.75,-1.75,-1.12,1.25,1.75,0.12,0.12,1.88,1.88,1.75,-0.12,3.13,2.88,4,2.88,1.63,2.13,-0.12,-0.75,-0.75,-1.37,-0.37,-1.12,-2.75,-0.88,-2.38,26.5,5,-15.25,-5.13,-17.5,0.432146481
-3.63,-2.5,-1.88,-2.63,-1.37,-0.5,-1.75,-1.37,1.5,1.63,0,0.12,3.25,1.25,2.13,0.25,2.88,3.25,3.38,2.88,2.38,2,-0.12,-0.25,-1.5,-1,-0.37,-1.25,-2.13,-1,-2.38,-0.63,-9.63,-14.75,-31.62,-10.13,0.45752507
-3.75,-3.5,-1.88,-2.75,-1.25,-0.63,-1.88,-1.12,1.37,1.5,0.12,0.25,2.88,1.75,2.13,-1.37,3.13,2.75,3.25,3.13,2.13,2.63,0.25,-1,-1,-1,-0.5,-0.5,-2.5,-1.63,-2.25,-9.75,0.5,-40.38,-4.63,21.87,0.502067039
-3.75,-3.5,-1.88,-2.63,-1.25,-0.88,-1.88,-1.25,1.37,1.75,0.12,0.63,1.12,1.63,2.38,-4.5,2.88,2.88,3.75,3.25,2.63,2.5,-0.63,-1.12,-1,-1,0.25,-1,-2.88,-1.25,-2.38,-5.25,-15.25,-3,13,-5.75,0.563293002
-3.75,-3.5,-1.75,-2.75,-1.25,-0.63,-2,-1.37,1.5,2.13,0.63,0.25,0.88,2.13,2.25,10.63,3,3,3.5,3.63,2.63,1.88,-0.25,-0.63,-1.12,-0.37,-0.25,-1.75,-2.5,-1.25,-2.38,-18.87,6.5,9.75,-0.25,-9.25,0.634900061
-3.75,-3.38,-1.75,-2.75,-1.37,-0.63,-1.75,-1.12,1.5,1.63,0,0.12,-1.25,1.88,1.5,4.88,3.13,2.88,4,3.38,2.13,2.13,-0.12,-1,-0.5,-0.88,-0.88,-1.12,-2.63,-1.37,-2.13,0.37,7,-10.63,1.25,10.13,0.709072377
-3.63,-3,-1.88,-2.75,-1.37,-0.63,-1.75,-1.37,1.37,1.75,0,0.12,1.37,1.5,2,0.5,3,3.38,3.75,2.75,2.25,2,-0.25,-0.12,-1.12,-1.63,-0.25,-1.12,-2.63,-1,-2.38,5.88,-4.88,-13.88,-5,-9.88,0.779094902
-3.75,-3.63,-1.88,-2.75,-1.25,-0.63,-2,-1.25,1.5,1.75,-0.25,0.37,1.12,1.75,2.25,-0.37,3.13,3.13,3.38,3.13,2.25,2.25,0.25,-0.5,-1.5,-0.88,-0.37,-1.12,-2.38,-1.37,-2.5,-0.12,-9.63,-13,-15.63,17.75,0.840573684
-3.63,-3.38,-1.88,-2.75,-1.12,-0.88,-1.75,-1.37,1.5,2,0.25,0.37,0.63,1.63,2,-4.75,3,2.5,3.75,3.25,2.25,2.75,0.25,-1.25,-1,-1,-0.5,-0.5,-2.75,-1.5,-2.25,-0.12,3.38,-20.37,22.75,8.5,0.891330562
-3.63,-3.38,-1.75,-2.63,-1.37,-0.63,-1.88,-1.37,1.75,2,0.12,0,1.12,1.25,2.13,1.37,2.5,3,3.63,3.13,2.88,2.25,-0.88,-0.88,-1.12,-1,0.12,-1.37,-2.75,-1.25,-2.38,-6.5,-8.88,27.62,5.5,-10.5,0.930774716
-3.75,-3.5,-1.75,-2.75,-1.5,-0.63,-1.88,-1,1.5,1.63,0,0.12,1.12,1.88,2.25,3.13,3.13,3,3.5,3.63,2.5,1.37,-0.25,-0.75,-0.88,-0.37,-0.63,-1.37,-2.63,-1.25,-2.25,-8.88,26.37,6.25,-10.25,-9.75,0.959284191
-3.63,-3.5,-1.88,-2.63,-1.25,-0.75,-1.63,-1.25,1.12,1.75,0.25,0,1.37,1.88,1.5,-0.25,2.88,2.75,4,3.13,1.75,2.13,0,-0.75,-0.75,-1.25,-0.37,-1.12,-2.63,-1,-2.13,26.5,3.25,-15.13,-0.25,-16.75,0.977766412
-3.63,-2.63,-1.75,-2.75,-1.37,-0.5,-1.88,-1.37,1.5,1.75,0.12,-0.25,3.75,1.37,2.25,-0.12,3.13,3.13,3.63,2.88,2.38,2.13,-0.25,-0.25,-1.5,-1.12,-0.37,-1.25,-2.13,-1.12,-2.5,4.63,-9.75,-15.25,-16.87,-4.13,0.987398488
-3.63,-3.5,-1.75,-2.75,-1.25,-0.63,-2,-1.25,1.37,1.75,-0.12,0.63,2,1.75,2,-1.25,3.38,2.88,3.25,3.38,2.25,2.38,0.25,-0.88,-1.12,-1,-0.37,-0.5,-2.5,-1.5,-2.38,-10.38,-5.13,-40.75,-9,26.75,0.989507707
-3.63,-3.38,-1.88,-2.88,-1.25,-0.88,-1.75,-1.25,1.37,1.75,0.37,0.63,1,2.13,2.13,-5.13,3,2.88,3.75,3.13,2.63,2.25,-0.37,-0.5,-1,-1,0,-1,-3,-1.25,-2.38,-5,-9.88,-2.38,27,-5.38,0.985551992
-3.63,-3.38,-1.63,-2.63,-1.37,-0.63,-1.88,-1.25,1.63,1.88,0.5,0.12,1.37,1.75,2.25,4.63,3,3.13,3.63,3.63,2.63,1.75,-0.12,-0.75,-1.12,-0.37,-0.25,-1.5,-2.5,-1.12,-2.38,-15.13,-4.5,16.75,-6.25,-10.25,0.97716564
